Id1,Nome da imagem,Experimento,Skipped,MstoCreate,MstoLabel,Curto,LeftPoca,WidthPoca,TopPoca,HeightPoca,LeftArame,WidthArame,TopArame,HeightArame
clf93kjq31wje07zn4gs290nu,Img42.bmp,Experimento2,FALSE,2367,2367,0,47,113,91,1,92,26,91,31
clf93kpir1vs607067yg01iye,Img43.bmp,Experimento2,FALSE,18513,18513,0,46,115,89,2,93,24,89,34
clf93kvz42nco07x0ex55fdwj,Img44.bmp,Experimento2,FALSE,10043,10043,0,46,114,92,1,93,27,92,31
clf93l4vx1ne5071h7roc97sb,Img45.bmp,Experimento2,FALSE,1432,1432,0,49,111,93,3,92,25,93,32
clf93lbl31x6s07028muid3c0,Img46.bmp,Experimento2,FALSE,17006,17006,0,47,114,98,2,92,27,98,28
clf93lkw81nfi071hc2og9pxn,Img47.bmp,Experimento2,FALSE,9755,9755,0,47,111,95,4,93,25,95,29
clf93lqtl1ng3071h2hh75yka,Img48.bmp,Experimento2,FALSE,1071,1071,0,48,110,86,1,92,27,86,37
clf93lz041wow07znep723yuw,Img49.bmp,Experimento2,FALSE,13688,13688,0,47,113,92,1,93,26,92,35
clf93m3861vwr0706aum76o4u,Img50.bmp,Experimento2,FALSE,18759,18759,0,47,111,95,1,93,26,95,35
clf93mb7c1ddh07zu2ajvaiq0,Img51.bmp,Experimento2,FALSE,8681,8681,0,47,111,98,1,92,27,98,32
clf93mlte1yzu070phsug0fbi,Img52.bmp,Experimento2,FALSE,1,0,0,45,115,89,1,92,27,89,41
clf93myol1nje071hg495bhrj,Img53.bmp,Experimento2,FALSE,54752,54752,0,46,113,94,1,93,26,94,36
clf93myx41njg071h7w7w5f8m,Img54.bmp,Experimento2,FALSE,9183,9183,0,47,111,91,3,93,27,91,29
clf93ottx1xj60702445ofhjy,Img55.bmp,Experimento2,FALSE,979,979,0,48,109,92,1,93,25,92,26
clf93p0iq2npi07x03vara2v8,Img56.bmp,Experimento2,FALSE,9937,9937,0,46,113,90,2,92,27,90,27
clf93p7dn2akg0706fordgd22,Img57.bmp,Experimento2,FALSE,8134,8134,0,46,112,88,2,92,26,88,25
clf93pduf2jxt07wn4biwcgdb,Img58.bmp,Experimento2,FALSE,8759,8759,0,46,112,87,1,93,25,87,28
clf93pkua2pj807y4hck8gjp0,Img59.bmp,Experimento2,FALSE,145,145,0,47,111,88,1,91,28,88,27
clf93ptye0cfu070udkss7v2k,Img60.bmp,Experimento2,FALSE,17169,17169,0,45,115,89,2,92,27,89,24
clf93pwla2dxy07x5fwstb5tv,Img61.bmp,Experimento2,FALSE,9087,9087,0,47,112,97,1,91,27,97,21
clf93q51g2ntk07x0faqddai0,Img62.bmp,Experimento2,FALSE,9488,9488,0,47,112,98,1,91,27,98,19
clf93qaho03i607zwh7ti1p6w,Img63.bmp,Experimento2,FALSE,8322,8322,0,48,111,93,1,92,26,93,31
clf93qh3v1nwo071h64qkbpui,Img64.bmp,Experimento2,FALSE,5169,5169,0,47,111,95,1,90,28,95,25
clf93qnix1uln07z68w7u5jav,Img65.bmp,Experimento2,FALSE,17707,17707,1,45,113,101,1,89,29,101,22
clf93qtbk011q07xy9znwap8k,Img66.bmp,Experimento2,FALSE,814,814,0,47,111,94,1,91,27,94,31
clf93r4ba013q07zsbf6090gj,Img67.bmp,Experimento2,FALSE,10075,10075,0,47,113,97,1,91,25,97,20
clf93radr1dvo07zu1tj40qkz,Img68.bmp,Experimento2,TRUE,3536,3536,1,0,0,0,0,0,0,0,0
clf93rg0e0vi5071j7kelgqzy,Img69.bmp,Experimento2,FALSE,21536,21536,0,48,110,98,2,92,26,98,20
clf93rn611xa707zn9egw4yx5,Img70.bmp,Experimento2,FALSE,38557,38557,0,47,111,101,4,91,26,101,18
clf93rpa2015v07yafeko10f5,Img71.bmp,Experimento2,FALSE,82,82,0,46,112,100,2,91,26,100,26
clf93rycr1dy207zug7wd3ll0,Img72.bmp,Experimento2,FALSE,6824,6824,0,48,112,102,1,90,27,102,24
clf93tdwv1xg107zn0ypx52j6,Img73.bmp,Experimento2,FALSE,4166,4166,0,50,105,106,1,90,27,106,20
clf93tjn72ea707x59rszgd2h,Img74.bmp,Experimento2,FALSE,24071,24071,0,48,107,109,1,90,26,109,15
clf93toaa2o5707x0goqf0539,Img75.bmp,Experimento2,TRUE,344,344,1,0,0,0,0,0,0,0,0
clf93u69p1xhy07znedyvdm6z,Img76.bmp,Experimento2,TRUE,5996,5996,1,0,0,0,0,0,0,0,0
clf93u9i101fw07xy5mz4glaw,Img77.bmp,Experimento2,TRUE,1915,1915,1,0,0,0,0,0,0,0,0
clf93uc1x1uyc07z61w0x37hn,Img78.bmp,Experimento2,FALSE,14694,14694,1,50,107,118,2,88,29,118,11
clf93upqo2gf307wb9ymhc37g,Img79.bmp,Experimento2,FALSE,1442,1442,1,52,103,119,1,90,28,119,9
clf93v2dp2kg307wn1v5fh4wv,Img80.bmp,Experimento2,FALSE,143952,143952,1,53,103,147,1,90,27,119,9
clf93vgrc1zsd070pgiieb0j5,Img81.bmp,Experimento2,FALSE,8082,8082,0,45,113,94,1,90,26,94,38
clf93vq1k2ob007x0fryg9dki,Img82.bmp,Experimento2,FALSE,1409,1409,0,48,113,96,1,90,26,96,31
clf93vu7w01lf07xy3trahq16,Img83.bmp,Experimento2,FALSE,26644,26644,0,50,112,100,1,89,26,100,30
clf93vyia1ww20706e876fg2y,Img84.bmp,Experimento2,FALSE,4967,4967,0,45,122,98,1,90,25,98,31
clf93zlbs2d8i07z7eu6ngfbq,Img85.bmp,Experimento2,FALSE,7505,7505,0,44,124,107,1,89,25,107,26
clf940les2db707z73hn02qew,Img86.bmp,Experimento2,FALSE,158,158,1,45,120,112,1,89,25,112,21
clf940szv023007yaek1cht61,Img87.bmp,Experimento2,FALSE,15528,15528,1,48,111,117,1,88,25,117,17
clf940y4m2l0f07wn6a0758o9,Img88.bmp,Experimento2,FALSE,18527,18527,0,46,116,101,3,89,25,101,32
clf9416ef0wfo071jbmad5nq2,Img89.bmp,Experimento2,FALSE,1,0,0,46,114,103,3,89,25,103,33
clf941p5s024d07zser6xcr17,Img90.bmp,Experimento2,FALSE,28633,28633,0,44,111,104,1,88,27,104,40
clf941pdl1oyg071h44m3djp1,Img91.bmp,Experimento2,FALSE,10162,10162,0,44,113,103,2,88,26,103,34
clf942pmi20e9070p8hpfdfk8,Img92.bmp,Experimento2,FALSE,9546,9546,0,47,110,106,1,88,25,106,43
clf942wez2qt907y493n62o7x,Img93.bmp,Experimento2,FALSE,10166,10166,0,46,111,109,1,88,27,109,41
clf9434kv2qtv07y4bvdjgimu,Img94.bmp,Experimento2,FALSE,8908,8908,1,49,107,110,1,88,27,110,44
clf943acd3b6y07zyh1do0x3u,Img95.bmp,Experimento2,FALSE,1168,1168,0,48,110,106,1,88,25,106,40
clf943hwx02e007xyfcsoc5l7,Img96.bmp,Experimento2,FALSE,19324,19324,0,47,110,101,1,87,27,101,42
clf943nrm02bw07yaawdihstr,Img97.bmp,Experimento2,FALSE,7607,7607,0,48,111,107,1,88,26,107,39
clf943vpv1p62071hck5c276w,Img98.bmp,Experimento2,FALSE,4654,4654,0,48,109,103,3,88,26,103,33
clf94430o02df07yacd4ad2rv,Img99.bmp,Experimento2,FALSE,8941,8941,0,48,111,109,1,87,26,109,33
clf944ve804xq07zwej617v8b,Img100.bmp,Experimento2,FALSE,10789,10789,0,48,109,104,1,87,25,104,35
clf945e4s1z5q07023hou6orl,Img101.bmp,Experimento2,FALSE,7577,7577,0,48,112,106,1,87,25,106,41
clf945k6b0wu2071jd1fi0497,Img102.bmp,Experimento2,FALSE,7546,7546,0,47,111,106,1,86,27,106,40
clf945ru42dtq07z7bvl05czr,Img103.bmp,Experimento2,FALSE,8642,8642,0,48,108,106,1,88,25,106,37
clf945xzl20or070pb717brus,Img104.bmp,Experimento2,FALSE,10862,10862,0,50,107,107,1,87,26,107,36
clf94625v0e17070u18qldbqb,Img105.bmp,Experimento2,FALSE,55817,55817,0,50,107,113,1,87,24,113,31
clf94686h2hii07wb2ztx540i,Img106.bmp,Experimento2,FALSE,16807,16807,1,49,108,124,1,87,25,124,19
clf947im61yrv07zn6u09fqlt,Img107.bmp,Experimento2,FALSE,9374,9374,1,49,106,125,1,86,27,125,23
clf947uvp057s07zw9z0y3b5r,Img111.bmp,Experimento2,FALSE,282,282,0,46,115,108,1,87,25,108,35
clf94847j2f4307ydb2cl04lr,Img108.bmp,Experimento2,FALSE,23291,23291,1,50,105,126,1,86,25,126,18
clf9486tn0x3v071jgff9141t,Img109.bmp,Experimento2,FALSE,17098,17098,0,48,109,109,1,87,25,109,35
clf948g0y02ww07xy46zx39kr,Img110.bmp,Experimento2,FALSE,18393,18393,0,47,112,105,1,87,25,105,34
clf94907v1flo07zuhd427pg2,Img112.bmp,Experimento2,FALSE,8222,8222,0,44,119,111,1,86,25,111,40
clf949dgc2fst07x5fuyr2pnd,Img116.bmp,Experimento2,FALSE,339,339,0,46,109,116,1,87,25,116,41
clf949k1s212s070pbs2a3b2u,Img113.bmp,Experimento2,FALSE,17774,17774,0,45,115,113,1,87,25,113,43
clf949r820xac071j54776trc,Img114.bmp,Experimento2,FALSE,8069,8069,0,43,115,116,2,87,24,116,38
clf949zjj213z070p6jdgc3zp,Img115.bmp,Experimento2,FALSE,9181,9181,0,45,114,113,1,87,25,113,42
clf94a5k61y5x0706bm605aig,Img117.bmp,Experimento2,FALSE,2467,2467,0,49,107,110,2,86,26,110,31
clf94ab3u2fwg07x50v14bppr,Img118.bmp,Experimento2,FALSE,11001,11001,0,47,110,113,2,86,27,113,34
clf94ahk61fqi07zudtbray9g,Img119.bmp,Experimento2,FALSE,68595,68595,0,49,109,113,1,86,27,113,44
clf94aus724rp07yb5nu4h7wj,Img120.bmp,Experimento2,FALSE,894,894,0,50,109,112,1,87,26,112,44
clf94c1vn032p07zs2uf74c2d,Img121.bmp,Experimento2,FALSE,7518,7518,1,50,108,115,1,87,26,115,33
clf94c8nd21cw070p5jym1mlq,Img122.bmp,Experimento2,FALSE,233,233,1,49,106,121,1,87,25,121,26
clf94ceon1wiu07z64fcf8v96,Img126.bmp,Experimento2,FALSE,1542,1542,0,45,115,112,1,88,25,112,37
clf94cjts24yd07yb013kfzaq,Img123.bmp,Experimento2,FALSE,14311,14311,0,49,111,107,1,88,25,107,36
clf94cvc22fkf07ydg6phf4l9,Img124.bmp,Experimento2,FALSE,11057,11057,0,47,113,109,1,88,25,109,38
clf94d4yp1zy10702eoh9dd5t,Img125.bmp,Experimento2,FALSE,17863,17863,0,45,116,112,2,88,25,112,36
clf94dfxk2m9j07wn75lrb5r0,Img127.bmp,Experimento2,FALSE,393,393,0,45,115,118,1,87,26,118,34
clf94donz05so07zw2vxm1v5c,Img131.bmp,Experimento2,FALSE,19212,19212,0,47,112,112,1,88,25,112,37
clf94dusp2i9a07wb70xbfhd4,Img128.bmp,Experimento2,FALSE,7947,7947,1,47,113,120,1,88,26,120,36
clf94e4v9001d07ydersyf3ro,Img129.bmp,Experimento2,FALSE,10194,10194,1,49,111,122,1,88,25,122,37
clf94ec372iao07wb28l0g5cm,Img130.bmp,Experimento2,FALSE,6405,6405,0,47,111,115,1,88,25,115,31
clf94ehld1wpv07z61akvh8or,Img132.bmp,Experimento2,FALSE,12933,12933,0,41,119,114,1,89,25,114,36
clf94eorc1q7q071he6c5285o,Img133.bmp,Experimento2,FALSE,18855,18855,0,39,123,113,3,88,26,113,34
clf94f0sb05w607zw7ekc63xl,Img134.bmp,Experimento2,FALSE,6114,6114,0,42,119,118,1,88,26,118,27
clf94fax10f0u070u2pfw139l,Img135.bmp,Experimento2,FALSE,19171,19171,0,43,119,117,1,89,25,117,28
clf94fhud03km07yae1r25whf,Img136.bmp,Experimento2,FALSE,9114,9114,0,42,120,112,1,90,24,112,38
clf94ftoi2gfp07x5eicr0y6g,Img137.bmp,Experimento2,FALSE,1,0,0,44,117,113,3,90,24,113,36
clf94g0tx05zk07zw9bs0413d,Img138.bmp,Experimento2,FALSE,10263,10263,0,45,111,118,1,90,25,118,36
clf94g7911qc1071hehre6v2f,Img139.bmp,Experimento2,FALSE,9435,9435,0,45,117,115,2,89,26,115,40
clf94gzha03pm07ya7etja3gf,Img140.bmp,Experimento2,FALSE,5908,5908,0,44,113,116,1,90,25,116,35
clf94h6kn2scr07y4b3j637nt,Img141.bmp,Experimento2,FALSE,19159,19159,0,45,113,119,1,89,27,119,39
clf94hcxe2fzz07yd930x6rs6,Img142.bmp,Experimento2,FALSE,6598,6598,1,46,110,125,1,90,26,125,29
clf94hoj22sea07y49xi60mmq,Img143.bmp,Experimento2,FALSE,39529,39529,1,47,107,127,1,90,25,127,22
clf94hvps20du0702cmp96i58,Img144.bmp,Experimento2,FALSE,9443,9443,1,47,109,133,1,90,25,133,16
clf94inax00ff07yd99dq1z1e,Img145.bmp,Experimento2,FALSE,8757,8757,1,48,109,132,1,89,26,132,20
clf94iv010y68071j9kol6y16,Img146.bmp,Experimento2,FALSE,7735,7735,0,44,114,109,2,92,24,109,28
clf94j1fw00hc07zae9o2ge3k,Img147.bmp,Experimento2,FALSE,10144,10144,0,43,116,113,1,91,25,113,23
clf94jauc220m070p6ykmcvka,Img148.bmp,Experimento2,FALSE,328,328,0,40,125,113,1,91,25,113,34
clf94jcu82siq07y4cdko9vmi,Img149.bmp,Experimento2,FALSE,18636,18636,0,38,132,117,1,91,25,117,39
clf94jk1400i507yd7nl6faem,Img150.bmp,Experimento2,FALSE,9827,9827,1,36,129,113,1,92,25,113,25
clf94k0ed2f6x07z72mpy7he2,Img151.bmp,Experimento2,FALSE,10855,10855,0,42,120,117,1,91,25,117,35
clf94k0nd1x8b07z62rwsem1e,Img152.bmp,Experimento2,FALSE,8621,8621,0,41,119,107,1,91,26,107,37
clf94k7jb1zws07zn07qsfyo4,Img153.bmp,Experimento2,FALSE,8078,8078,0,42,120,109,1,92,25,109,34
clf94kfcn043o07xyd37u5n0w,Img154.bmp,Experimento2,FALSE,8419,8419,0,43,120,111,1,92,25,111,33
clf94kmad1z5c0706ae1ohmnu,Img155.bmp,Experimento2,FALSE,10466,10466,0,44,118,113,1,92,25,113,31
clf94kqul2mzy07wn8es05ngk,Img156.bmp,Experimento2,FALSE,9828,9828,0,50,113,120,3,91,26,120,30
clf94kwoh20m7070286vd1ggf,Img157.bmp,Experimento2,FALSE,8562,8562,1,52,102,117,1,91,26,117,36
clf94l44g2n0y07wn3ekv79fn,Img158.bmp,Experimento2,FALSE,9397,9397,1,53,101,124,1,90,28,124,27
clf94lf8y2qo807x0a0ji4ens,Img159.bmp,Experimento2,FALSE,3226,3226,0,45,116,113,1,92,26,113,32
clf94lmz22fbk07z7h7phdfp4,Img160.bmp,Experimento2,FALSE,22651,22651,0,45,115,149,2,92,25,112,40
clf94lnpw2qov07x0eq3z0xlv,Img161.bmp,Experimento2,FALSE,10235,10235,0,43,119,117,1,92,25,117,34
clf94m4z12sqi07y4cpokhcsj,Img162.bmp,Experimento2,FALSE,18672,18672,0,43,119,116,1,92,25,116,38
clf94mevb1qvv071hb48u4mck,Img163.bmp,Experimento2,FALSE,8137,8137,1,42,119,121,1,92,25,121,36
clf94mmw10fqx070u36zmb387,Img164.bmp,Experimento2,FALSE,27797,27797,1,44,115,126,1,93,24,126,19
clf94muv2044w07zs0lbu3reg,Img165.bmp,Experimento2,FALSE,9104,9104,1,47,111,126,2,92,25,126,21
clf94net200ss07ydakgz1tjb,Img166.bmp,Experimento2,FALSE,10062,10062,0,43,119,109,1,93,24,109,32
clf94nkzn002k07wt7knugkom,Img167.bmp,Experimento2,FALSE,1078,1078,0,45,115,111,1,92,25,111,35
clf94nra406o307zw21z0gfu5,Img168.bmp,Experimento2,FALSE,6739,6739,0,42,121,110,1,92,26,110,39
clf94nyea00ft07x53oe8hc1r,Img169.bmp,Experimento2,FALSE,10001,10001,0,39,122,113,1,92,26,113,40
clfbx8qt3040807zy9hqdfffw,Img176.bmp,Experimento2,FALSE,13536,13536,0,41,122,109,1,91,25,109,39
clfbx8svw0dog07xp4wy95qt5,Img177.bmp,Experimento2,FALSE,12948,12948,0,41,122,113,1,91,26,113,37
clfbx932w1vgk070330pg9o5y,Img178.bmp,Experimento2,FALSE,15408,15408,0,43,120,115,2,90,27,115,37
clfbx9dmy1b7j071270519t25,Img179.bmp,Experimento2,FALSE,39115,39115,1,44,113,119,1,91,25,119,26
clfbx9nvm1f2907zt5zobd354,Img181.bmp,Experimento2,FALSE,5399,5399,0,43,118,110,1,91,25,110,36
clfbxaf5u040c07yf3ssj4c0c,Img182.bmp,Experimento2,FALSE,1186,1186,0,43,119,109,1,90,26,109,33
clfbxamue1ij9071j9l0mbh4y,Img183.bmp,Experimento2,FALSE,17539,17539,0,42,122,109,1,90,25,109,42
clfbxaxk1041y07yf71a59pfp,Img180.bmp,Experimento2,FALSE,34782,34782,1,46,109,151,1,90,26,128,18
clfbxb6u31sql0701fxq09v0j,Img184.bmp,Experimento2,FALSE,314,314,0,41,121,115,1,90,25,115,40
clfbxbkgr0z270712aokabh4e,Img188.bmp,Experimento2,FALSE,11775,11775,0,39,124,102,1,90,25,102,39
clfbxbrb403r7071sch52bf5d,Img185.bmp,Experimento2,FALSE,15843,15843,0,40,122,113,1,89,26,113,40
clfbxc0rz1voe07030vtbbpum,Img186.bmp,Experimento2,FALSE,13416,13416,1,41,117,152,1,90,24,123,24
clfbxca141bgs07127k6ad9hz,Img187.bmp,Experimento2,FALSE,10538,10538,1,42,115,150,1,90,24,120,24
clfbxcmcz011r070lexee9ey5,Img189.bmp,Experimento2,FALSE,12818,12818,0,40,125,103,3,90,24,103,39
clfbxcwtp1kxj071qhq3dhgrl,Img190.bmp,Experimento2,FALSE,13356,13356,0,41,125,106,1,89,24,106,38
clfbxd5qm1vrj0703hy9yb9nf,Img191.bmp,Experimento2,FALSE,12328,12328,0,41,127,107,1,89,25,107,37
clfbxdf2p0z7u07122i8k0f76,Img192.bmp,Experimento2,FALSE,11649,11649,0,41,124,149,1,89,24,110,38
clfbxdphz04cz07z3dfhbb699,Img193.bmp,Experimento2,FALSE,26871,26871,0,41,124,152,1,89,23,110,43
clfbxdz4s0162070l7dgyayxs,Img194.bmp,Experimento2,FALSE,11288,11288,1,42,121,154,1,88,25,106,47
clfbxefy81ivk071jh0pjat0y,Img198.bmp,Experimento2,FALSE,11111,11111,0,41,121,113,1,87,26,113,43
clfbxet2o0cvn07w1dy6y2pcf,Img195.bmp,Experimento2,FALSE,13343,13343,0,42,116,150,1,88,25,117,40
clfbxf28n2xsr070deoqt48jf,Img196.bmp,Experimento2,FALSE,14311,14311,0,41,120,113,1,88,26,113,46
clfbxfak71iyb071j5lky7woi,Img197.bmp,Experimento2,FALSE,10353,10353,0,42,120,149,1,88,26,104,54
clfbxfl1v048n0714dr1s1qja,Img199.bmp,Experimento2,FALSE,10455,10455,0,43,120,114,1,88,25,114,30
clfbxfw690cyf07w18y3xcoe3,Img203.bmp,Experimento2,FALSE,1912,1912,1,44,116,121,1,87,24,121,15
clfbxg4az2su007yj752ze14k,Img200.bmp,Experimento2,FALSE,966,966,0,42,122,113,1,87,26,113,28
clfbxgcq904m707zy1t7w3wsp,Img201.bmp,Experimento2,FALSE,433,433,0,42,122,113,1,87,26,113,33
clfbxgjn80du307y55iel83hh,Img202.bmp,Experimento2,FALSE,26604,26604,0,43,120,108,4,87,26,108,31
clfbxgqh204ca07143hy576tb,Img204.bmp,Experimento2,FALSE,17986,17986,1,45,111,123,1,87,24,123,15
clfbxh8ln1bvf0712erttdq71,Img205.bmp,Experimento2,FALSE,1608,1608,1,45,107,127,1,87,24,127,11
clfbxhlju1bxc07120uiqdgzt,Img206.bmp,Experimento2,FALSE,31038,31038,0,43,121,107,1,87,25,107,28
clfbxhrsi04m107yfasgb79tl,Img207.bmp,Experimento2,FALSE,10529,10529,0,43,120,108,1,87,25,108,29
clfbxigem2t1a07yjcbsr5cth,Img208.bmp,Experimento2,FALSE,19437,19437,0,44,118,110,1,88,24,110,32
clfbxiojr1fsy07ztfxsq34vh,Img209.bmp,Experimento2,FALSE,725,725,0,44,119,113,1,87,24,113,33
clfbxiwfa1pbm08xj4vs6hrr3,Img213.bmp,Experimento2,FALSE,1823,1823,0,42,126,104,1,86,25,104,26
clfbxj3v10eif07xpbjxi71zl,Img210.bmp,Experimento2,FALSE,10373,10373,0,44,120,112,1,86,26,112,32
clfbxjjsk2q410705hs948xur,Img211.bmp,Experimento2,FALSE,2225,2225,0,42,121,121,1,86,24,121,17
clfbxjmxw2q4c0705el48cb3a,Img212.bmp,Experimento2,FALSE,10032,10032,0,42,123,109,1,87,24,109,27
clfbxju6u01np070l3tnacxij,Img214.bmp,Experimento2,FALSE,18657,18657,0,42,123,107,1,86,24,107,33
clfbxknpt1wd00703bryp3q0k,Img218.bmp,Experimento2,FALSE,884,884,0,44,120,107,1,86,25,107,34
clfbxkvkx04pe070abap712uw,Img215.bmp,Experimento2,FALSE,2882,2882,0,43,121,110,2,86,25,110,30
clfbxl2ki04pz070ab517do25,Img216.bmp,Experimento2,FALSE,17549,17549,0,42,121,113,1,85,26,113,29
clfbxl8j301pq07y226n997rh,Img217.bmp,Experimento2,FALSE,18701,18701,0,43,122,106,1,87,24,106,37
clfbxli8x04pc071436irg1ho,Img219.bmp,Experimento2,FALSE,10375,10375,0,43,121,104,1,86,25,104,34
clfbxlvh401t5070lhe1i8jqj,Img220.bmp,Experimento2,FALSE,132,132,0,42,123,107,1,86,24,107,32
clfbxm2cd0erv07xphqd60555,Img221.bmp,Experimento2,FALSE,1059,1059,0,43,123,105,1,86,25,105,28
clfbxm9oa1ji6071jgw7chr60,Img225.bmp,Experimento2,FALSE,17905,17905,0,42,118,117,1,85,25,117,17
clfbxmhq0051s07z361ku1g91,Img222.bmp,Experimento2,FALSE,10159,10159,0,42,120,108,1,86,25,108,27
clfbxmq0n1pst07ye0lek40op,Img223.bmp,Experimento2,FALSE,9358,9358,0,41,122,105,1,85,26,105,28
clfbxmw8l04tb0714htephm2q,Img224.bmp,Experimento2,FALSE,10096,10096,0,42,121,109,1,86,25,109,24
clfbxn3es054u07yfgoscgk5v,Img226.bmp,Experimento2,FALSE,8694,8694,0,42,119,101,1,86,26,101,32
clfbxn9z404qv071s9dhj9npl,Img230.bmp,Experimento2,FALSE,10445,10445,1,48,112,115,1,87,24,115,19
clfbxnh421pv307ye71oo8y00,Img227.bmp,Experimento2,FALSE,9105,9105,0,41,121,104,1,86,25,104,29
clfbxnn5i1cjh07129ntfggql,Img228.bmp,Experimento2,FALSE,9896,9896,0,42,122,109,1,87,25,109,23
clfbxnuky0dmq07w1fhfo924a,Img229.bmp,Experimento2,FALSE,2585,2585,1,45,116,115,1,85,28,115,20
clfbxo0z21gaq07zt3t48896a,Img231.bmp,Experimento2,FALSE,11964,11964,1,45,109,119,1,87,24,119,19
clfbxo7xl1gbk07zt15ij6ebo,Img171.bmp,Experimento2,FALSE,11902,11902,0,42,118,115,1,92,25,115,32
clfbxogyf0k9i07y1eywxdbuu,Img232.bmp,Experimento2,FALSE,11067,11067,1,47,104,123,2,87,24,123,13
clfbxor3v052t070ab3fv8b38,Img233.bmp,Experimento2,FALSE,18497,18497,0,44,119,109,1,87,25,109,21
clfbxozk21pue08xjfbvo0owp,Img170.bmp,Experimento2,FALSE,1481,1481,0,41,122,115,1,91,26,115,38
clfbxp8922tku07yj7ui10cps,Img172.bmp,Experimento2,FALSE,18892,18892,0,42,120,111,1,91,26,111,35
clfbxpf2n0f2y07xpd8n420jn,Img173.bmp,Experimento2,FALSE,1868,1868,0,41,120,112,1,92,25,112,31
clfbxpn3a2tmo07yjfia3e6sb,Img174.bmp,Experimento2,FALSE,17927,17927,0,41,122,104,1,91,26,104,32
clfbxpu1i1cqh0712aioz8mgc,Img175.bmp,Experimento2,FALSE,8556,8556,0,40,123,109,1,91,26,109,28
clfbxq2j82tp507yj5wykbmde,Img234.bmp,Experimento2,FALSE,2286,2286,0,40,122,110,1,87,26,110,20
clfbxq8sg0dwc07w1fty1hr36,Img235.bmp,Experimento2,FALSE,18019,18019,1,37,124,111,1,90,21,111,32
clfbxqewc1m42071q3epla2dd,Img236.bmp,Experimento2,FALSE,2756,2756,0,38,127,100,1,87,26,100,30
clfbxqnj30yea07z68m9g32mu,Img237.bmp,Experimento2,FALSE,16996,16996,0,40,124,104,1,87,26,104,31
clfbxqtva052u071s3uircuxm,Img238.bmp,Experimento2,FALSE,10163,10163,0,42,122,97,1,87,26,97,39
clfbxr3140yfn07z66ogu6lvy,Img239.bmp,Experimento2,FALSE,1175,1175,0,43,120,104,1,88,25,104,32
clfbxr8ke1gl007zt4v37ce33,Img240.bmp,Experimento2,FALSE,18102,18102,0,42,121,101,1,87,27,101,45
clfbxrfqf1u5r0701cnxd80vq,Img241.bmp,Experimento2,FALSE,6539,6539,1,49,109,123,1,87,27,123,21
clfbxrnnk02bn07y2ac085pj6,Img242.bmp,Experimento2,FALSE,11076,11076,0,42,121,109,1,89,24,109,38
clfbxru2c2tuz07yj33yfhr66,Img243.bmp,Experimento2,FALSE,19236,19236,0,43,120,99,1,89,24,99,38
clfbxs6581k0z071j11bj5qhh,Img244.bmp,Experimento2,FALSE,7138,7138,0,40,121,101,1,89,24,101,34
clfbxsf1e1q7308xj9yen2wrk,Img245.bmp,Experimento2,FALSE,311008,311008,0,41,123,104,1,89,24,104,32
clfbxsm141d0v0712c5pe49vo,Img246.bmp,Experimento2,FALSE,8656,8656,0,40,125,99,1,89,26,99,21
clfbyayst075i07zy0oaw40dt,Img247.bmp,Experimento2,FALSE,9099,9099,0,41,122,97,1,88,26,97,23
clfbyb50l0gwm07xp4nobcaol,Img248.bmp,Experimento2,FALSE,9339,9339,0,40,125,98,1,90,25,98,20
clfbybb9h17zh0712hldbf3ts,Img249.bmp,Experimento2,FALSE,1909,1909,0,41,125,98,1,89,25,98,21
clfbybhif0m7107y17xp39l18,Img250.bmp,Experimento2,FALSE,18784,18784,0,41,122,107,1,88,26,107,13
clfbybo012vfe07yj0be95s64,Img251.bmp,Experimento2,FALSE,11975,11975,0,44,114,110,1,90,24,110,16
clfbybxht0gz107xp1tem2bxw,Img252.bmp,Experimento2,FALSE,38739,38739,0,44,116,107,1,90,24,107,37
clfbyc3e5078l07zy7iry5yub,Img253.bmp,Experimento2,FALSE,204,204,0,47,117,104,1,89,25,104,44
clfbyd17t183o0712dkta0a9t,Img254.bmp,Experimento2,FALSE,19786,19786,0,42,119,107,1,89,24,107,40
clfbyd7t90fsv07w1bauj0x79,Img255.bmp,Experimento2,FALSE,2451,2451,0,39,128,100,1,90,25,100,42
clfbydggi079p070aam633wl8,Img256.bmp,Experimento2,FALSE,18518,18518,0,41,122,100,1,90,25,100,39
clfbydoe1075r07147u5rc223,Img257.bmp,Experimento2,FALSE,3562,3562,0,38,123,99,1,90,25,99,46
clfbydx1b044x070l79js7t25,Img258.bmp,Experimento2,FALSE,10147,10147,0,42,121,103,1,90,25,103,36
clfbye3qy1w3z07014uia3n8z,Img259.bmp,Experimento2,FALSE,17934,17934,0,42,123,96,1,90,26,96,34
clfbyedki1o3w071qbto85x35,Img260.bmp,Experimento2,FALSE,9057,9057,0,42,121,94,1,90,25,94,41
clfbyelhp1lvf071j9j8zfx0o,Img261.bmp,Experimento2,FALSE,9884,9884,0,39,126,98,1,90,25,98,31
clfbyerqp1f3f071268g12bjk,Img262.bmp,Experimento2,FALSE,8697,8697,0,40,122,98,1,90,25,98,27
clfbyey8i1skk07ye6njc9gaf,Img263.bmp,Experimento2,FALSE,9875,9875,0,41,122,97,1,90,25,97,31
clfbyf51s10gm07z6f3ay0imz,Img264.bmp,Experimento2,FALSE,8646,8646,0,40,122,97,1,90,25,97,28
